phage,host,hom16_frac_kmers,hom16_cov_frac,hom16_log_shared,hom16_longest_frac,hom20_frac_kmers,hom20_cov_frac,hom20_log_shared,hom20_longest_frac,crispr_n_spacers,crispr_n_hits,crispr_best_frac,crispr_has_hit,prot_frac_kmers,prot_cov_frac,prot_log_shared,prot_longest_frac
nc 028684,acinetobacter baumannii,0.004885915086165399,0.06106392705050165,5.318119993844216,0.0004571373577460722,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0037332184650728695,0.02461603197980223,3.970291913552122,0.0005774505557961599
nc 028695,acinetobacter baumannii,0.003137661824290938,0.034229828850855744,4.852030263919617,0.0005433306166802499,7.412532120972524e-05,0.0005433306166802499,1.3862943611198906,0.0005433306166802499,23.0,0.0,0.0,0.0,0.003361742424242424,0.020415636729836126,4.276666119016055,0.0005927243091057272
nc 028848,acinetobacter baumannii,0.00466618808327351,0.05379739265638082,5.278114659230517,0.0005023322569070685,4.786292059541473e-05,0.0005023322569070685,1.0986122886681098,0.0005023322569070685,23.0,0.0,0.0,0.0,0.003186291864334773,0.021275126062029425,3.828641396489095,0.0005740940078937926
nc 028908,acinetobacter baumannii,0.0019228128004395001,0.022547202197047717,4.948759890378168,0.00024716786817713697,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.003866153430578066,0.023809523809523808,5.438079308923196,0.0003707518022657055
nc 028987,acinetobacter baumannii,0.005336179295624333,0.061852920495599255,5.3981627015177525,0.0005091773149382925,7.27731418591112e-05,0.0009941080910699997,1.3862943611198906,0.0005091773149382925,23.0,0.0,0.0,0.0,0.003515568948199168,0.02185792349726776,3.912023005428146,0.000654688295628137
nc 029033,acinetobacter baumannii,0.001421274705751721,0.01696081696081696,4.174387269895637,0.0004218004218004218,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0035707365682176766,0.02192147929786949,4.867534450455582,0.0005328005328005328
nc 029106,acinetobacter baumannii,0.0014629049111807733,0.016104146576663453,4.5217885770490405,0.00035358405657344905,4.82307358402598e-05,0.00035358405657344905,1.3862943611198906,0.00035358405657344905,23.0,0.0,0.0,0.0,0.0038008745375042044,0.0234484557936275,5.424950017481403,0.0004339440694310511
nc 031086,acinetobacter baumannii,0.005276784613487856,0.06305151589844712,5.3706380281276624,0.00046832634951934926,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.003924763033175355,0.02546664737375199,3.9889840465642745,0.0005915847075353102
nc 031098,acinetobacter baumannii,0.008592330731084598,0.08032098947213429,5.860786223465865,0.0007852953446710349,0.0006137981831573779,0.0029448575425163807,3.258096538021482,0.0007607548651500651,23.0,0.0,0.0,0.0,0.012773586315081796,0.04733599130119608,5.147494476813453,0.0013988073326952808
nc 031117,acinetobacter baumannii,0.009115221751727211,0.09484237495822657,6.016157159698354,0.00044558315695666706,2.228859269825703e-05,0.00044558315695666706,0.6931471805599453,0.00044558315695666706,23.0,0.0,0.0,0.0,0.004527573665850219,0.02766371298897774,4.127134385045092,0.00060156406657309
nc 031280,acinetobacter baumannii,0.006644993374074039,0.07265552017997064,6.548219102762372,0.00019064686481230815,2.8602209997425802e-05,0.0005719405944369244,1.3862943611198906,0.00019064686481230815,23.0,0.0,0.0,0.0,0.006721247994689384,0.03218193520703712,5.497168225293202,0.0004289636238846946
nc 014661,acinetobacter johnsonii,0.005546142688233645,0.061788132339587916,6.814542897259958,0.00014625852412960942,7.923254141423991e-05,0.0010116214585631318,2.6390573296152584,0.0001340703137854753,30.0,0.0,0.0,0.0,0.003947501602618172,0.023181193111125663,5.459585514144159,0.00020110792182386603
nc 014663,acinetobacter johnsonii,0.0056081256031824496,0.06177808375552378,6.860663671448287,0.00014122049815530724,7.06181441551716e-05,0.0008532071763549812,2.5649493574615367,0.00014122049815530724,30.0,0.0,0.0,0.0,0.004479701353243117,0.02613077456926466,5.666426688112432,0.00017652562269413404
nc 015250,acinetobacter johnsonii,0.00568885884871015,0.06116357219291494,6.813444599510896,0.00016896014417932303,0.00016898023557096543,0.0013641967196700896,3.332204510175204,0.00016896014417932303,30.0,0.0,0.0,0.0,0.003578145023049911,0.02085248439692293,5.375278407684165,0.00028160024029887174
nc 028995,acinetobacter soli,0.006481331450660864,0.07180211032950759,5.638354669333745,0.00046279155868196966,2.3149755770076626e-05,0.00046279155868196966,0.6931471805599453,0.00046279155868196966,208.0,0.0,0.0,0.0,0.002881844380403458,0.019558823529411764,3.6635616461296463,0.0004859423811176675
nc 009643,actinomyces naeslundii,0.004313359757519235,0.0370974317162658,4.31748811353631,0.0011647545279832275,0.00017490671641791044,0.002737173140760585,1.3862943611198906,0.0011647545279832275,500.0,0.0,0.0,0.0,0.02106149957877001,0.0964840556009812,5.303304908059076,0.0024462694391053645
nc 005260,aeromonas hydrophila,0.0030143341665987765,0.030317192176097824,6.556778356158042,0.00011576356791891405,0.00024012177604356495,0.0020322937479098245,4.04305126783455,0.00011576356791891405,61.0,0.0,0.0,0.0,0.010477156650108444,0.054228594644005826,7.089243155027514,0.00027011730808808396
nc 019538,aeromonas hydrophila,0.002032555409790789,0.021739599470102657,6.156978985585555,9.924787372218363e-05,7.336313890663031e-05,0.000591172117388659,2.8903717578961645,9.924787372218363e-05,61.0,0.0,0.0,0.0,0.008048167369445346,0.044336277985622785,6.678342114654332,0.00016829132522945875
nc 025459,aeromonas hydrophila,0.007016694894749577,0.06832390592438226,5.934894195619588,0.00040934802024412026,9.306654257794323e-05,0.0018606728192914557,1.791759469228055,0.00037213456385829115,61.0,0.0,0.0,0.0,0.02137732725318772,0.11070576680230111,6.602587892189336,0.000669867143016635
nc 028795,aeromonas hydrophila,0.004570412924112102,0.04758581308292621,4.976733742420574,0.0006344775077723495,6.348601720471066e-05,0.001268955015544699,1.0986122886681098,0.0006344775077723495,61.0,0.0,0.0,0.0,0.018837979574937897,0.09994637350851321,5.6131281063880705,0.001237270391167793
nc 029102,aeromonas hydrophila,0.004495504495504496,0.045962664003772434,5.093750200806762,0.0005547696319103492,2.7753108348134992e-05,0.0005547696319103492,0.6931471805599453,0.0005547696319103492,61.0,0.0,0.0,0.0,0.01711522555195012,0.09238962164839928,5.598421958998375,0.0009985853374386287
nc 009542,aeromonas media,0.20111863408890196,0.46564660879799913,8.829519094780778,0.0067088421362365746,0.14252487781899548,0.30843018978961306,8.485083137498004,0.0067088421362365746,245.0,0.0,0.0,0.0,0.307127716789522,0.5539262207255472,9.180808569370145,0.01615466101694915
nc 005135,aeromonas salmonicida,0.003087984513988109,0.034108911176270656,6.285998094508865,0.00013825601557684443,4.032908533634457e-05,0.00036868270820491843,2.0794415416798357,0.00013825601557684443,198.0,0.0,0.0,0.0,0.009508774958992636,0.051753559026741926,6.648984550024776,0.0005184660318338143
nc 007022,aeromonas salmonicida,0.0033940837708444156,0.036111769569214226,6.376726947898627,0.00015032116695478225,9.25154963456379e-05,0.0006417557512300319,2.833213344056216,0.00015032116695478225,198.0,0.0,0.0,0.0,0.00965618671038673,0.05248367537313433,6.687108607866515,0.0005203455094182537
nc 008208,aeromonas salmonicida,0.0025764895330112722,0.029112865768694846,6.0330862217988015,0.00014862981885740826,4.335546526607868e-05,0.0002786809103576405,2.0794415416798357,0.00014862981885740826,198.0,0.0,0.0,0.0,0.008697502837684449,0.05075053609721229,6.419994928147142,0.00024152345564328842
nc 014635,aeromonas salmonicida,0.0027828634199926765,0.029729977116704807,6.124683390894205,0.00014645308924485126,5.4926276730788006e-05,0.0005186880244088482,2.302585092994046,0.00014645308924485126,198.0,0.0,0.0,0.0,0.008653431461205638,0.050521218642813906,6.434546518787453,0.0002379862700228833
nc 014636,aeromonas salmonicida,0.0029921910030055094,0.03296517925315624,6.51471269087253,0.00011097892288296607,9.766968998752492e-05,0.0007724133032654438,3.1354942159291497,0.00011097892288296607,198.0,0.0,0.0,0.0,0.009333573811885652,0.049914407490218,6.943122422819428,0.0002796681271557752
nc 015251,aeromonas salmonicida,0.002036859069763486,0.022620510226205103,6.173786103901937,0.00010627941282750001,9.355730384860727e-05,0.0007397047132794,3.1354942159291497,0.00010627941282750001,198.0,0.0,0.0,0.0,0.0077558992527991645,0.04214382870431311,6.52795791762255,0.00028058003545511356
nc 019527,aeromonas salmonicida,0.010152517456817346,0.10348786480218594,6.093569770045136,0.0005051548758926316,0.00011485803546816136,0.0014236182866065074,1.791759469228055,0.0005051548758926316,198.0,0.0,0.0,0.0,0.022691203781867297,0.11981282292919117,6.511745329644728,0.0007577323138389475
nc 019528,aeromonas salmonicida,0.00784464711119667,0.07512267872606562,5.7899601708972535,0.0005051476955643221,9.626260438476163e-05,0.0014673337823535072,1.6094379124341003,0.0005051476955643221,198.0,0.0,0.0,0.0,0.022641509433962263,0.12160224235708234,6.511745329644728,0.0007938226167280075
nc 019543,aeromonas salmonicida,0.00311894964234799,0.033016695093559756,6.218600119691729,0.00014939681037809844,0.0001120608614990008,0.001058227406844864,2.9444389791664403,0.00014939681037809844,198.0,0.0,0.0,0.0,0.008405112531258682,0.04917679974174109,6.406879986069314,0.00024277283932173005
nc 023688,aeromonas salmonicida,0.002873990386997671,0.031278433916200464,6.459904454377535,0.00011260956911074476,0.00012613351232279368,0.0012387052602181924,3.367295829986474,0.00011260956911074476,198.0,0.0,0.0,0.0,0.009069995474430532,0.049403794532804995,6.870053411798126,0.0002702629658657874
nc 028795,aeromonas salmonicida,0.004379979052274098,0.04558720893344331,4.9344739331306915,0.0006344775077723495,3.174300860235533e-05,0.0006344775077723495,0.6931471805599453,0.0006344775077723495,198.0,0.0,0.0,0.0,0.015456803753795198,0.08526612146400321,5.41610040220442,0.0009517464547444561
nc 029102,aeromonas salmonicida,0.004467754467754468,0.0506782058750104,5.087596335232384,0.0005547696319103492,2.7753108348134992e-05,0.0005547696319103492,0.6931471805599453,0.0005547696319103492,198.0,0.0,0.0,0.0,0.015015588216580772,0.0819865007121184,5.4680601411351315,0.0007489390030789714
nc 013597,aggregatibacter actinomycetemcomitans,0.05371402570811057,0.11576074596315669,7.767263996757308,0.007027518762792813,0.04404905462901868,0.06277007050261542,7.5688956634069955,0.007027518762792813,0.0,0.0,0.0,0.0,0.039344654388902174,0.06901147294008576,6.490723534502507,0.0077783842794759825
nc 021300,alteromonas macleodii,0.0036701848770146124,0.040722847636844264,5.087596335232384,0.0004557677407593091,2.279825821307252e-05,0.0004557677407593091,0.6931471805599453,0.0004557677407593091,24.0,0.0,0.0,0.0,0.006665333599946677,0.04011442689031922,4.61512051684126,0.000683667190811513
nc 021532,alteromonas macleodii,0.004966552769623178,0.05943605042825522,6.248042874508429,0.0001828505437397748,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.006489326088635954,0.03938429140865903,5.53338948872752,0.00025984524771913614
nc 021300,alteromonas marina,0.0027127453438803655,0.031949318627227566,4.787491742782046,0.0004329793537213436,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.005932146903952543,0.037643846303881415,4.499809670330265,0.000683667190811513
nc 024358,anabaena variabilis,0.0008386246555648736,0.010538922155688623,3.58351893845611,0.0004550898203592814,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0006254691018263697,0.0042755924749572445,2.3978952727983707,0.0005030181086519115
nc 010355,azospirillum brasilense,0.04287410545232823,0.287325344498452,7.890956716138919,0.0005614642988915091,0.0020379344651625534,0.013314724802284357,4.852030263919617,0.0005614642988915091,262.0,0.0,0.5,0.0,0.12873047657188627,0.41011695996786307,8.991811158212718,0.00231002454401078
nc 030945,bacillus alcalophilus,0.00040142505895930555,0.005341960725302837,2.833213344056216,0.00042635367291149397,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0003182078533698212,0.0021582290189307517,1.791759469228055,0.0005266721841847867
nc 007734,bacillus anthracis,0.05235973758934691,0.22746959649595028,7.668561108015897,0.0033033988303521177,0.0259009009009009,0.05434702816453373,6.9650803456014065,0.0033033988303521177,218.0,0.0,0.0,0.0,0.10084611680539314,0.18014336437328332,7.2909747781429814,0.008515636470415503
nc 007814,bacillus anthracis,0.05772017176427198,0.23811028598514775,7.692569648067906,0.0035550639911518405,0.03011460940587538,0.062226786748828145,7.042286171939743,0.0035550639911518405,218.0,0.0,0.0,0.0,0.11002689204763734,0.1876824066452144,7.267525427828172,0.00916416495496919
nc 011523,bacillus anthracis,0.014600570117499826,0.14001944714543688,5.351858133476067,0.0013196277260730657,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.009135896459840122,0.050478997789240976,3.8918202981106265,0.002083767451552407
nc 016563,bacillus anthracis,0.01249984064456088,0.12017438191934836,7.581719640125308,0.0001465929877562987,0.00012111322173918587,0.0015742812163393818,2.995732273553991,0.00013384577142966405,218.0,0.0,0.0,0.0,0.007938885560215698,0.044690811438525185,6.052089168924417,0.0002868123673492801
nc 018856,bacillus anthracis,0.011315582635582376,0.11093646484197399,7.463363045520021,0.00016887283875241944,0.00014940594895513273,0.0018770865538249699,3.1780538303479458,0.00016887283875241944,218.0,0.0,0.0,0.0,0.00892476865296008,0.0499023364134926,6.135564891081739,0.00029228371005455964
nc 020873,bacillus anthracis,0.009848365436146402,0.09461606354810238,7.354362330421477,0.00014500063043752364,8.827182678545532e-05,0.0012860925482284706,2.70805020110221,0.00014500063043752364,218.0,0.0,0.0,0.0,0.00955726334183264,0.049503750021651395,6.285998094508865,0.00041609138879957635
nc 022094,bacillus anthracis,0.015533165407220823,0.15104494303487803,5.407171771460119,0.0016076046690431257,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.007421503330161751,0.0400220304754911,3.6888794541139363,0.001677500524218914
nc 023007,bacillus anthracis,0.01660537365051729,0.15832326677562236,7.9391588179567965,0.00013619460432506692,0.00013620992911161516,0.0019363319832302992,3.1780538303479458,0.00013619460432506692,218.0,0.0,0.0,0.0,0.008230748494923173,0.04634686861988937,6.129050210060545,0.0002487031905066439
nc 025423,bacillus anthracis,0.006960322555051463,0.07112463759754216,6.873163834212518,0.0001586637626390111,5.770382071422904e-05,0.0007428348887190064,2.1972245773362196,0.0001586637626390111,218.0,0.0,0.0,0.0,0.007944574664481736,0.04184884447220487,5.950642552587727,0.0004327224734416582
nc 028982,bacillus anthracis,0.006606092688338905,0.07081019156310271,6.815639990074331,0.00015226438898475905,2.1755052610968897e-05,0.0004350411113850259,1.3862943611198906,0.00014501370379500862,218.0,0.0,0.0,0.0,0.008858506593317692,0.04849603392758973,6.0844994130751715,0.0003697903071434786
nc 028983,bacillus anthracis,0.006841324480419409,0.07161733044348596,6.85751406254539,0.0001512129438279917,2.8806406544815568e-05,0.0005760493098209207,1.6094379124341003,0.00014401232745523017,218.0,0.0,0.0,0.0,0.00872970547442278,0.04722398225883098,6.061456918928017,0.00036723407932256113
nc 029121,bacillus anthracis,0.007542832987675196,0.07811540315816586,7.04141166379481,0.0001452941215319284,0.00010568171310056936,0.0012350000330213912,2.833213344056216,0.0001452941215319284,218.0,0.0,0.0,0.0,0.008282934525374704,0.046285839192684614,6.091309882077698,0.0003368204152797591
nc 028758,bacillus borstelensis,0.004799461113138174,0.052715744585343956,5.147494476813453,0.0005330490405117271,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.03084743402270037,0.11266275382850975,6.095824562432225,0.0019358639845130881
nc 007458,bacillus cereus,0.028787797411246575,0.19673583335570288,6.9782137426306985,0.0015569215902075,0.005720577966374819,0.01994470244007194,5.365976015021851,0.0015032346388210345,500.0,0.0,0.0,0.0,0.0455705996131528,0.11838240831387906,6.380122536899765,0.003462994282032697
nc 007734,bacillus cereus,0.029202976598452952,0.19830180830498936,7.085064293952548,0.001296889911175276,0.005483744614179397,0.022169476594807547,5.41610040220442,0.001296889911175276,500.0,0.0,0.0,0.0,0.054825617390108,0.13090373149326723,6.682108597449809,0.003156658346791954
nc 015252,bacillus cereus,0.013644485353836158,0.13168078369821123,6.22455842927536,0.0007035964603685763,0.0003519792061515135,0.0029226314507617784,2.6390573296152584,0.0007035964603685763,500.0,0.0,0.020833333333333332,0.0,0.012129380053908356,0.058879184861717615,5.093750200806762,0.0019485264268896648
nc 015253,bacillus cereus,0.007817789604622967,0.07726754023531264,6.901737206656574,0.00018100971943493487,0.00011023101270806104,0.001455947743280998,2.70805020110221,0.00017313973163341596,500.0,0.0,0.0,0.0,0.008331461935773636,0.04685183570245051,5.918893854273146,0.0007319088655412584
nc 015254,bacillus cereus,0.015059152350432498,0.14150488944554168,6.439350371100098,0.0005539765884676526,0.00012048483095978216,0.0024085938629028374,1.791759469228055,0.00048171877258056746,500.0,0.0,0.0,0.0,0.00680781537204711,0.04303780705820036,4.61512051684126,0.0005780764506105933
nc 016563,bacillus cereus,0.013545212325187083,0.12847919335615085,7.661997558901893,0.00017208742040956807,0.00022947768329529953,0.002530322440836982,3.6109179126442243,0.00017208742040956807,500.0,0.0,0.0,0.0,0.008013780707010186,0.045162578022935114,6.061456918928017,0.0003059331918392321
nc 017976,bacillus cereus,0.009137524605701232,0.08903410747254883,5.932245187448011,0.0004858614323195025,2.430428970713331e-05,0.0004858614323195025,0.6931471805599453,0.0004858614323195025,500.0,0.0,0.0,0.0,0.007555211158465711,0.04267371601208459,4.770684624465665,0.001238976750965673
nc 018856,bacillus cereus,0.011166180568637258,0.10979332562580377,7.450079569807499,0.00013639729283849262,5.196728659308965e-05,0.0009158103947727362,2.1972245773362196,0.00013639729283849262,500.0,0.0,0.0,0.0,0.008189104425601114,0.04659679963939599,6.049733455231958,0.0003117692907248636
nc 018857,bacillus cereus,0.00974161349421947,0.09609930198035438,7.341483852363161,0.00014528915700704338,9.476517190402184e-05,0.0012949685733236473,2.772588722239781,0.00014528915700704338,500.0,0.0,0.0,0.0,0.008287802717070289,0.046855998283138994,6.1092475827643655,0.00030321406913280777
nc 018860,bacillus cereus,0.009618278571474312,0.09543719905747362,7.315218389752975,0.00015367277942833726,0.00014728766561857617,0.001485503534473927,3.1780538303479458,0.00015367277942833726,500.0,0.0,0.0,0.0,0.009170259382288501,0.0487457534058543,6.253828811575473,0.0004994429290406854
nc 018863,bacillus cereus,0.011551165265313905,0.11535339122733647,7.538494999413465,0.00014760510713670693,6.766024714443003e-05,0.0010024846859701345,2.4849066497880004,0.00013530468154198134,500.0,0.0,0.0,0.0,0.007964503193227387,0.04588214092629302,6.063785208687608,0.0004797224989852024
nc 019515,bacillus cereus,0.012949778308321964,0.12749496478010208,7.103322062526113,0.00024510065111520797,7.461095715199318e-05,0.001086968104945705,2.0794415416798357,0.00022378755101823335,500.0,0.0,0.0,0.0,0.014462213498065932,0.061118262718979126,6.218600119691729,0.0007672879567761117
nc 020873,bacillus cereus,0.009867280350556413,0.09430084478628167,7.356279876550748,0.00014500063043752364,8.827182678545532e-05,0.001405875677720338,2.70805020110221,0.0001323918799646955,500.0,0.0,0.0,0.0,0.008790542588663231,0.04801413403079694,6.202535517187923,0.0004917443685813175
nc 021531,bacillus cereus,0.003428969433952155,0.03922960502524678,6.645090969505644,9.82191089741014e-05,1.3394651069339643e-05,0.00026787029720209477,1.3862943611198906,8.929009906736491e-05,500.0,0.0,0.0,0.0,0.005041238704367359,0.02988727751044806,6.3784261836515865,0.00020090272290157105
nc 021783,bacillus cereus,0.0021438579314303078,0.022985789988861513,4.852030263919617,0.000320653457994397,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.005093987659635529,0.03127166828456525,5.365976015021851,0.00045567313047440637
nc 021801,bacillus cereus,0.0172546459300021,0.15859400494149456,6.608000625296087,0.0004894876695725141,0.00013991558426416063,0.0023542026012773297,1.9459101490553132,0.0004894876695725141,500.0,0.0,0.0,0.0,0.00849987023098884,0.0503410813542193,4.882801922586371,0.0008391608391608392
nc 023007,bacillus cereus,0.01627373993995061,0.15497169520831852,7.918992488165245,0.00014211610886093938,0.000225042491575712,0.002700206068357848,3.6635616461296463,0.00014211610886093938,500.0,0.0,0.0,0.0,0.008895677958486836,0.04830125464602928,6.206575926724928,0.00028423221772187876
nc 024137,bacillus cereus,0.010388641228569745,0.09897367422011022,7.370230641807081,0.00015054523557056645,0.00017020273764557244,0.0023301784288313762,3.295836866004329,0.00014399979054575921,500.0,0.0,0.0,0.0,0.009454745731595373,0.049688001426279195,6.246106765481563,0.0004123630365628559
nc 025423,bacillus cereus,0.007039663019409562,0.07446378860217225,6.884486652042782,0.0001586637626390111,9.37687086606222e-05,0.0013270060147990018,2.6390573296152584,0.0001586637626390111,500.0,0.0,0.0,0.0,0.008421664004646435,0.04388386290826298,6.008813185442595,0.0004327224734416582
nc 027352,bacillus cereus,0.010045335691040087,0.09810523411832568,7.3796321526095525,0.00014420785995535826,0.00017557831106206065,0.0019624808767837883,3.367295829986474,0.00014420785995535826,500.0,0.0,0.0,0.0,0.008510109085740682,0.04780401905945722,6.173786103901937,0.00024452637122865097
