phage,host,hom16_frac_kmers,hom16_cov_frac,hom16_log_shared,hom16_longest_frac,hom20_frac_kmers,hom20_cov_frac,hom20_log_shared,hom20_longest_frac,crispr_n_spacers,crispr_n_hits,crispr_best_frac,crispr_has_hit,prot_frac_kmers,prot_cov_frac,prot_log_shared,prot_longest_frac
pg-2021 40,staphylococcus arlettae,0.010674786504269914,0.10857042869641295,7.330405211844402,0.00015398075240594924,6.300050400403203e-05,0.0008608923884514436,2.302585092994046,0.00015398075240594924,210.0,0.0,0.0,0.0,0.004432663607609035,0.02369104283859801,5.298317366548036,0.0003779527559055118
pg-2021 41,staphylococcus arlettae,0.010594520075822851,0.10771245433868633,7.338238150065589,0.00015163002274450342,6.203858800173708e-05,0.0008477496726169964,2.302585092994046,0.00015163002274450342,210.0,0.0,0.0,0.0,0.004359440111122983,0.023386945756434532,5.3230099791384085,0.0003721853483034551
pg-2021 43,staphylococcus arlettae,0.01056005514389109,0.10761596250603074,7.334981878871814,0.00015163002274450342,6.203858800173708e-05,0.0008477496726169964,2.302585092994046,0.00015163002274450342,210.0,0.0,0.0,0.0,0.004361210877373012,0.023399117328670165,5.3230099791384085,0.0003721853483034551
pg-2021 46,staphylococcus arlettae,0.015011104263804751,0.14410937245692762,7.163946684342547,0.00026738589597526097,0.0001511645484249817,0.0014764351647329628,2.6390573296152584,0.00026738589597526097,210.0,0.0,0.0,0.0,0.004058578820982852,0.022964303339365028,4.795790545596741,0.00038364955357142856
pg-2021 47,staphylococcus arlettae,0.013011828935395814,0.1281240158169157,7.528331766707247,0.00016096861112083145,0.00012599218848431397,0.0015886902054099452,2.9444389791664403,0.00016096861112083145,210.0,0.0,0.0,0.0,0.004000275881095248,0.021246110103655944,5.1647859739235145,0.0003149407911312673
pg-2021 5,staphylococcus arlettae,0.015638725910180354,0.14726421027520548,7.274479558773871,0.00024939819132094293,0.00020606704770994436,0.0018542213354730975,2.995732273553991,0.00024939819132094293,210.0,0.0,0.0,0.0,0.0035842293906810036,0.02049727897806889,4.68213122712422,0.000357839947950553
pg-2021 64,staphylococcus arlettae,0.012834570400359874,0.12758017246832107,7.510430556378006,0.00016164512569665534,0.00011246380071414513,0.0015813110122498892,2.833213344056216,0.00016164512569665534,210.0,0.0,0.0,0.0,0.004216061835573589,0.022397775669174922,5.231108616854587,0.0003162622024499779
pg-2021 67,staphylococcus arlettae,0.013938228552184163,0.13355926312130692,7.157735484249907,0.00023896419881821342,0.00011950676299636047,0.00135775112964894,2.4849066497880004,0.00023896419881821342,210.0,0.0,0.0,0.0,0.003966236143598088,0.021526612027253877,4.770684624465665,0.0004887904066736184
pg-2021 68,staphylococcus arlettae,0.014173519557934125,0.135012561584391,7.1731917424865985,0.0002392682741144355,0.00011965886345835871,0.0013594788301956563,2.4849066497880004,0.0002392682741144355,210.0,0.0,0.0,0.0,0.0039410555174777245,0.02130209026760751,4.7535901911063645,0.0004894123788704363
pg-2021 74,staphylococcus arlettae,0.014834338227576476,0.14308201767682657,7.149131598557407,0.00026818404421538676,0.00015161587534842495,0.001480842331102353,2.6390573296152584,0.00026818404421538676,210.0,0.0,0.0,0.0,0.0036309045840170373,0.020672537485974637,4.653960350157523,0.00038479028929233567
pg-2021 76,staphylococcus arlettae,0.010916341519394078,0.1081404771979145,7.328437352895162,0.00016494667919305216,0.00010758858126524171,0.0014701769232424214,2.772588722239781,0.00015777508444552815,210.0,0.0,0.0,0.0,0.003693907333090113,0.021763219715438147,5.093750200806762,0.00023666602121388155
pg-2021 8,staphylococcus arlettae,0.01281372141967443,0.1274076831127558,7.490529402060711,0.0001646279051456957,0.0001002219199656382,0.0013241809761719001,2.70805020110221,0.0001646279051456957,210.0,0.0,0.0,0.0,0.004223791718598532,0.022333063718882,5.214935757608986,0.00032210268633640405
pg-2021 84,staphylococcus arlettae,0.0132152665704012,0.12906696109447877,7.532623618788788,0.0001627846076537076,0.00013449232685882554,0.0017481651343680773,2.995732273553991,0.0001627846076537076,210.0,0.0,0.0,0.0,0.004049713727133082,0.02150756957664763,5.1647859739235145,0.0003184916236702975
pg-2021 86,staphylococcus arlettae,0.013053892215568862,0.12820765681682106,7.5251007461258,0.00016201176346282534,0.00011271892127992335,0.0015848976860493784,2.833213344056216,0.00016201176346282534,210.0,0.0,0.0,0.0,0.003902813183838293,0.02081457898781425,5.159055299214529,0.0003169840028739883
pg-2021 87,staphylococcus arlettae,0.01279064002776263,0.12801320001133049,7.499423290592229,0.00016287567628813415,9.915505726204556e-05,0.0013100869614480356,2.70805020110221,0.00016287567628813415,210.0,0.0,0.0,0.0,0.0041581012894786025,0.021669925872026922,5.187385805840755,0.00031867431485022306
pg-2021 88,staphylococcus arlettae,0.015649571073779647,0.14723168007633752,7.275172319452771,0.00024939819132094293,0.00020606704770994436,0.0018542213354730975,2.995732273553991,0.00024939819132094293,210.0,0.0,0.0,0.0,0.0035784756362663454,0.02046127321817768,4.68213122712422,0.000357839947950553
pg-2021 89,staphylococcus arlettae,0.008483637039791743,0.09214898115662538,5.902633333401366,0.0006505727363553986,0.0002556950255695026,0.0015799623597202537,2.4849066497880004,0.0006505727363553986,210.0,0.0,0.0,0.0,0.00392501861000203,0.02346368715083799,4.07753744390572,0.000766764254844556
pg-2021 9,staphylococcus arlettae,0.012832743281535972,0.12796054490984116,7.504942068396171,0.00016251201175739076,0.00011306701340550778,0.0015897914193657792,2.833213344056216,0.00016251201175739076,210.0,0.0,0.0,0.0,0.004173816259333117,0.021553669766182178,5.198497031265826,0.00031795828387315585
pg-2021 90,staphylococcus arlettae,0.006857322721345384,0.07700087654237746,5.723585101952381,0.0004944598026655878,8.994018977380042e-05,0.0009439687141797586,1.6094379124341003,0.0004944598026655878,210.0,0.0,0.0,0.0,0.003250975292587776,0.019687026754164564,3.9318256327243257,0.0007416897039983817
pg-2021 93,staphylococcus arlettae,0.007711076328146579,0.08486159368600289,5.817111159963204,0.00046020387031454934,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0031440230115726804,0.018644838562983174,3.871201010907891,0.0009664503658704957
pg-2021 1,staphylococcus aureus,0.019241872986942517,0.1737500347792215,7.925518979786926,0.00015998441890876714,0.00022261643883265505,0.0032622909768787733,3.4965075614664802,0.00015998441890876714,168.0,0.0,0.0,0.0,0.004252091569366553,0.025069264456162303,5.225746673713202,0.0002712798146950189
pg-2021 10,staphylococcus aureus,0.013412195346010614,0.1284622124243966,7.549082710812286,0.00017664349104064213,0.00016960052010826166,0.002049064496071449,3.2188758248682006,0.0001554462721157651,168.0,0.0,0.0,0.0,0.004546825341591853,0.024930560260144976,5.2832037287379885,0.00031795828387315585
pg-2021 12,staphylococcus aureus,0.011331991507899307,0.11022048231799353,7.405495663199472,0.00017919788270809355,0.00016543509429800375,0.0018609010896609714,3.2188758248682006,0.00016541343019208635,168.0,0.0,0.0,0.0,0.004767402086540106,0.027500208177200433,5.4116460518550396,0.00022744660174100036
pg-2021 14,staphylococcus aureus,0.011332069619162503,0.11022124198773176,7.405495663199472,0.00017919911778895858,0.0001654362346712989,0.0018609139155007237,3.2188758248682006,0.00016541457026673098,168.0,0.0,0.0,0.0,0.004765466395982477,0.027485903331183288,5.4116460518550396,0.00022744660174100036
pg-2021 15,staphylococcus aureus,0.011387213510253317,0.1104969329381763,7.410347097821024,0.00017919911778895858,0.0001654362346712989,0.0018609139155007237,3.2188758248682006,0.00016541457026673098,168.0,0.0,0.0,0.0,0.004746023601847101,0.02735448413689733,5.407171771460119,0.00022744660174100036
pg-2021 16,staphylococcus aureus,0.013155846177798537,0.12654877902081077,7.528331766707247,0.00017690222967570282,0.00017692601661689148,0.0019246962588716468,3.258096538021482,0.0001698261404886747,168.0,0.0,0.0,0.0,0.0048935928075566175,0.026561219290667022,5.375278407684165,0.0003184240134162651
pg-2021 17,staphylococcus aureus,0.013190209442865421,0.1269426299052914,7.556427969440253,0.00017244828276000027,0.00017247088691428887,0.0017451766215312028,3.258096538021482,0.00016555035144960026,168.0,0.0,0.0,0.0,0.004816442491232743,0.02629193109700816,5.384495062789089,0.00031041119135815243
pg-2021 18,staphylococcus aureus,0.013037621822529875,0.12564460833741464,7.501634457883413,0.00018005819480856213,0.00016567621105708627,0.0015340958197689494,3.1780538303479458,0.00017285586701621964,168.0,0.0,0.0,0.0,0.004499332130386896,0.024656971302025068,5.262690188904886,0.00032410708498087766
pg-2021 19,staphylococcus aureus,0.012996308028090167,0.12826290281438654,7.51479976048867,0.00015588243630076807,9.921127040031748e-05,0.0013108295779837315,2.70805020110221,0.00015588243630076807,168.0,0.0,0.0,0.0,0.004724514240085174,0.02634867287142365,5.365976015021851,0.0003188504378879347
pg-2021 2,staphylococcus aureus,0.013346647164716471,0.12895241979145428,7.549082710812286,0.00017578028870154615,0.0001687716238643076,0.0016382722906984103,3.2188758248682006,0.0001687490771534843,168.0,0.0,0.0,0.0,0.0045239469128678595,0.02503989750275349,5.2832037287379885,0.00031640896913957855
pg-2021 22,staphylococcus aureus,0.011367968668769279,0.11043803714998614,7.403061091090091,0.00018020515663986692,0.0001663651298687795,0.0018713612420293874,3.2188758248682006,0.00016634322151372333,168.0,0.0,0.0,0.0,0.004779229725947773,0.027547747332229186,5.407171771460119,0.00022872351485663195
pg-2021 23,staphylococcus aureus,0.01932595199267588,0.17315682951075256,7.902117546276448,0.0001644889756627833,0.00021457999542229343,0.0032039591781272574,3.4339872044851463,0.00015733728106874924,168.0,0.0,0.0,0.0,0.004646669120353331,0.02723613595706619,5.313205979041787,0.0002789160891673282
pg-2021 27,staphylococcus aureus,0.014594898022827917,0.13844822613210267,7.5352967024440884,0.00020268321393213231,0.00016372992359270234,0.0020891962051465944,3.091042453358316,0.00017150118101949658,168.0,0.0,0.0,0.0,0.0047011417058428475,0.025044003017349763,5.209486152841421,0.0005145115648167637
pg-2021 29,staphylococcus aureus,0.013340427957888335,0.129185984646956,7.470793774195062,0.00018241240404347496,0.00017483713540756058,0.0019077297256213422,3.1780538303479458,0.00018241240404347496,168.0,0.0,0.0,0.0,0.004876584890089279,0.0266793363058256,5.278114659230517,0.00034202845676760304
pg-2021 31,staphylococcus aureus,0.011669439981638743,0.11440127941250296,7.395107546562485,0.00016494667919305216,0.00011476115334959116,0.0013410882177869892,2.833213344056216,0.00016494667919305216,168.0,0.0,0.0,0.0,0.004097707560270449,0.024535941060642934,5.198497031265826,0.00021515092837625594
pg-2021 33,staphylococcus aureus,0.01154287564004473,0.11365057413769006,7.358830898342354,0.00016918855696872954,0.00011771283952797152,0.0013755765283979314,2.833213344056216,0.00016918855696872954,168.0,0.0,0.0,0.0,0.004019255035752675,0.023922031896042528,5.153291594497779,0.00022068234982566094
pg-2021 35,staphylococcus aureus,0.013077222695076387,0.1261350277310985,7.503289630675082,0.00018030623210460645,0.00018754418108112006,0.0022430095273813042,3.295836866004329,0.0001586694842520537,168.0,0.0,0.0,0.0,0.0047185469720680984,0.02625871060039688,5.298317366548036,0.0003245558993443971
pg-2021 38,staphylococcus aureus,0.013133568462369873,0.12722631837152587,7.521859252201629,0.00017774996978250514,0.0001706630258554484,0.0017917196954076518,3.2188758248682006,0.00017063997099120494,168.0,0.0,0.0,0.0,0.004569741282339708,0.02524976050362666,5.278114659230517,0.00031995222046841005
pg-2021 4,staphylococcus aureus,0.01487288366269258,0.13928804702808623,7.220373836723949,0.0002503810145874156,0.0003157631123354493,0.004038754626605704,3.4011973816621555,0.0002503810145874156,168.0,0.0,0.0,0.0,0.005040979390281541,0.027515906592491424,4.997212273764115,0.0004898758981058132
pg-2021 40,staphylococcus aureus,0.011108777824443512,0.10903937007874016,7.370230641807081,0.00018197725284339457,0.0001540012320098561,0.0017427821522309711,3.1354942159291497,0.00016797900262467192,168.0,0.0,0.0,0.0,0.004722234597050831,0.02704456945045435,5.3612921657094255,0.0002309711286089239
pg-2021 41,staphylococcus aureus,0.011380320523866965,0.11038665655799848,7.409741954080923,0.00017919911778895858,0.0001654362346712989,0.0018609139155007237,3.2188758248682006,0.00016541457026673098,168.0,0.0,0.0,0.0,0.004744096591516187,0.02734025509248663,5.407171771460119,0.00022744660174100036
pg-2021 43,staphylococcus aureus,0.01132517663277615,0.11011096560755393,7.404887575616125,0.00017919911778895858,0.0001654362346712989,0.0018609139155007237,3.2188758248682006,0.00016541457026673098,168.0,0.0,0.0,0.0,0.004767402086540106,0.027500208177200433,5.4116460518550396,0.00022744660174100036
pg-2021 46,staphylococcus aureus,0.01698777949606409,0.160094398846753,7.2875606403097235,0.00025576042223720614,0.00020930475935766694,0.0030807505405845287,2.9444389791664403,0.00025576042223720614,168.0,0.0,0.0,0.0,0.00514086650657828,0.02947853265339694,5.030437921392435,0.00038364955357142856
pg-2021 47,staphylococcus aureus,0.013088822006019457,0.12642334744724779,7.534228326274089,0.00017496588165307766,0.00018898828272647097,0.00205060013297407,3.332204510175204,0.00016796724638695455,168.0,0.0,0.0,0.0,0.004621008345403132,0.02545503391765733,5.308267697401205,0.0003149407911312673
pg-2021 5,staphylococcus aureus,0.017287190777272875,0.16119797879031034,7.374629015218945,0.00026024159094359265,0.0002711408522499268,0.003155429290191061,3.258096538021482,0.00024939819132094293,168.0,0.0,0.0,0.0,0.005024620641141593,0.02870922540489458,5.017279836814924,0.000357839947950553
pg-2021 64,staphylococcus aureus,0.01349527665317139,0.12971669934709426,7.560601162768557,0.00017570122358332102,0.00016166671352658364,0.0016305073548532193,3.1780538303479458,0.0001686731746399882,168.0,0.0,0.0,0.0,0.0047827368134732645,0.026369794999669,5.356586274672012,0.0003162622024499779
pg-2021 67,staphylococcus aureus,0.014872513552564396,0.1374261383385471,7.222566018822171,0.00024982620785540496,0.0002716062795371829,0.0035736009732360097,3.258096538021482,0.00024982620785540496,168.0,0.0,0.0,0.0,0.004847621953286552,0.02626641651031895,4.969813299576001,0.0004887904066736184
pg-2021 68,staphylococcus aureus,0.014880563895052865,0.13934114217973398,7.221835825288449,0.00025014410475600074,0.00031546427639021844,0.004034933168020708,3.4011973816621555,0.00025014410475600074,168.0,0.0,0.0,0.0,0.005037697052775874,0.02749301025163094,4.997212273764115,0.0004894123788704363
pg-2021 74,staphylococcus aureus,0.016770266015137557,0.1587066532963317,7.271703706887368,0.00026818404421538676,0.00023325519284373068,0.003113266948065577,3.044522437723423,0.00026818404421538676,168.0,0.0,0.0,0.0,0.005201969067485948,0.02971677263608854,5.0106352940962555,0.00038479028929233567
pg-2021 76,staphylococcus aureus,0.011669439981638743,0.11440127941250296,7.395107546562485,0.00016494667919305216,0.00011476115334959116,0.0013410882177869892,2.833213344056216,0.00016494667919305216,168.0,0.0,0.0,0.0,0.004104341481211237,0.02457781126723106,5.198497031265826,0.00021515092837625594
pg-2021 8,staphylococcus aureus,0.013465145246037768,0.12946195305957384,7.540090320145325,0.0001789433751583649,0.00016465029708640562,0.0016605945214696262,3.1780538303479458,0.0001717856401520303,168.0,0.0,0.0,0.0,0.004846974103309791,0.02669183068212456,5.351858133476067,0.00032210268633640405
pg-2021 84,staphylococcus aureus,0.013087856394575157,0.1265614936549391,7.52294091807237,0.00017693979092794305,0.0001840421314910244,0.001932182516933138,3.295836866004329,0.0001698621992908253,168.0,0.0,0.0,0.0,0.004608294930875576,0.025156377481642643,5.293304824724492,0.0003184916236702975
pg-2021 86,staphylococcus aureus,0.013096160619936598,0.12815130489909485,7.528331766707247,0.00016905575317860037,0.0001408986515999042,0.0014792378403127532,3.044522437723423,0.00016905575317860037,168.0,0.0,0.0,0.0,0.004940555417691249,0.026808650784937972,5.393627546352362,0.0003169840028739883
pg-2021 87,staphylococcus aureus,0.013328895089839018,0.12828229895476306,7.5406215286571525,0.00017703877857405887,0.00018414510634379893,0.0019332634620287227,3.295836866004329,0.0001699572274310965,168.0,0.0,0.0,0.0,0.004578583442347225,0.025057983537223157,5.2832037287379885,0.00031867431485022306
pg-2021 88,staphylococcus aureus,0.01726550045007429,0.16112207499295178,7.373374309910049,0.00026024159094359265,0.0002602952181599297,0.003144585890568411,3.2188758248682006,0.00024939819132094293,168.0,0.0,0.0,0.0,0.005016554630279924,0.02865879444390228,5.017279836814924,0.000357839947950553
pg-2021 89,staphylococcus aureus,0.011853849014503533,0.105857478101257,6.236369590203704,0.0007899811798601268,0.00099953509995351,0.005855154627198587,3.784189633918261,0.0007899811798601268,168.0,0.0,0.0,0.0,0.027204439331393382,0.07262569832402235,5.998936561946683,0.002300292764533668
pg-2021 9,staphylococcus aureus,0.013412195346010614,0.1284622124243966,7.549082710812286,0.00017664349104064213,0.00016960052010826166,0.002049064496071449,3.2188758248682006,0.0001554462721157651,168.0,0.0,0.0,0.0,0.004544822149051616,0.024916493635460866,5.2832037287379885,0.00031795828387315585
pg-2021 90,staphylococcus aureus,0.012298214847789918,0.10669094014788844,6.306275286948016,0.0009889196053311756,0.0013491028466070063,0.006472928325804059,4.110873864173311,0.0009889196053311756,168.0,0.0,0.0,0.0,0.01703511053315995,0.0571680969207471,5.572154032177765,0.0013485267345425124
pg-2021 93,staphylococcus aureus,0.011670196114538256,0.11127729584205803,6.230481447578482,0.0005522446443774592,0.0005524861878453039,0.004924181412365678,3.2188758248682006,0.0005522446443774592,168.0,0.0,0.0,0.0,0.017860726469997992,0.058143311895017216,5.5909869805108565,0.0036587049565097334
pg-2021 1,staphylococcus auricularis,0.010073113552094275,0.10378815280598759,7.278628942320682,0.00015998441890876714,0.00011130821941632753,0.0015650649675857655,2.833213344056216,0.00015998441890876714,160.0,0.0,0.0,0.0,0.003792405994299899,0.020980427205290912,5.111987788356544,0.0002712798146950189
pg-2021 10,staphylococcus auricularis,0.007207818362977253,0.07475552540839975,6.928537818164665,0.00018370923068226783,9.186694839197506e-05,0.00103159798767735,2.6390573296152584,0.00018370923068226783,160.0,0.0,0.0,0.0,0.004198854014429211,0.021769076169184564,5.204006687076795,0.0002967610649482788
pg-2021 12,staphylococcus auricularis,0.00582453334803827,0.061961114059452344,6.740519359606223,0.00015162897767607915,6.20381603617514e-05,0.0007167915308323742,2.302585092994046,0.00015162897767607915,160.0,0.0,0.0,0.0,0.003869505729433898,0.021546340244816387,5.204006687076795,0.00022744660174100036
pg-2021 14,staphylococcus auricularis,0.005817680510080993,0.061851264732235164,6.739336627357174,0.00015163002274450342,6.203858800173708e-05,0.0007167964711558343,2.302585092994046,0.00015163002274450342,160.0,0.0,0.0,0.0,0.003867934608398333,0.021535132435862758,5.204006687076795,0.00022744660174100036
pg-2021 15,staphylococcus auricularis,0.005824573496467344,0.061961541112412984,6.740519359606223,0.00015163002274450342,6.203858800173708e-05,0.0007167964711558343,2.302585092994046,0.00015163002274450342,160.0,0.0,0.0,0.0,0.0038908842141269027,0.021692064285119494,5.209486152841421,0.00022744660174100036
pg-2021 16,staphylococcus auricularis,0.00757929599592374,0.077023230800801,6.977281341630747,0.00018397831886273096,0.0001344637726288375,0.0013444569455353416,2.995732273553991,0.00018397831886273096,160.0,0.0,0.0,0.0,0.0039603960396039604,0.02089009990917348,5.1647859739235145,0.0002971957458551808
pg-2021 17,staphylococcus auricularis,0.007712685228621099,0.07927792455042733,7.020190708311925,0.00017934621407040028,0.00011038136762514487,0.001158852460147202,2.833213344056216,0.00017934621407040028,160.0,0.0,0.0,0.0,0.00408398810316509,0.021650908776928723,5.220355825078324,0.0002897171119342756
pg-2021 18,staphylococcus auricularis,0.007462417794553011,0.07699288410014117,6.9440872082295275,0.0001872605226009046,0.00010084638933909599,0.0010587421854743454,2.70805020110221,0.0001872605226009046,160.0,0.0,0.0,0.0,0.004100953764675556,0.021711833063172075,5.170483995038151,0.0003024999459821525
pg-2021 19,staphylococcus auricularis,0.00692333312074378,0.07342062749766176,6.885509670034818,0.00018422469744636228,0.00013464386697185942,0.0012116316639741518,2.995732273553991,0.00018422469744636228,160.0,0.0,0.0,0.0,0.0041256321533138145,0.021867459496725267,5.231108616854587,0.00029759374202873904
pg-2021 2,staphylococcus auricularis,0.007313231323132313,0.0754659935453478,6.947937068614969,0.00018281150024960802,9.141796292649995e-05,0.0010265568860170296,2.6390573296152584,0.00018281150024960802,160.0,0.0,0.0,0.0,0.0041084824004616275,0.02137607048933444,5.187385805840755,0.00029531503786360666
pg-2021 22,staphylococcus auricularis,0.005843413163275916,0.06208760742999723,6.738152494595957,0.0001524812863875797,6.238692370079231e-05,0.0007208206265594677,2.302585092994046,0.0001524812863875797,160.0,0.0,0.0,0.0,0.0038965791909754367,0.02169856810415313,5.204006687076795,0.00022872351485663195
pg-2021 23,staphylococcus auricularis,0.009927617085800932,0.10353508263783104,7.236339342754344,0.00015733728106874924,5.722133211261158e-05,0.0008725067404721548,2.1972245773362196,0.00015733728106874924,160.0,0.0,0.0,0.0,0.0036575266838424735,0.020594812164579607,5.075173815233827,0.0002789160891673282
pg-2021 27,staphylococcus auricularis,0.007796419883989272,0.07924134113923557,6.90875477931522,0.00018709219747581443,0.0001559332605644784,0.0019332860405834157,3.044522437723423,0.00018709219747581443,160.0,0.0,0.0,0.0,0.003926228237846774,0.020442544631631882,5.030437921392435,0.0003274164503379406
pg-2021 29,staphylococcus auricularis,0.007304929497168484,0.07528311925210915,6.8690144506657065,0.00019761343771376453,0.00010642260416112382,0.0009728661548985331,2.70805020110221,0.00019761343771376453,160.0,0.0,0.0,0.0,0.003976292294995873,0.02036888141705041,5.075173815233827,0.0003192265596497629
pg-2021 31,staphylococcus auricularis,0.006383406013311912,0.06660977201500298,6.792344427470809,0.00016494667919305216,7.889829292784393e-05,0.0008964493434405009,2.4849066497880004,0.00016494667919305216,160.0,0.0,0.0,0.0,0.003232635964213354,0.020332308236907896,4.962844630259907,0.00023666602121388155
pg-2021 33,staphylococcus auricularis,0.006415160967571067,0.0666970715667596,6.771935555839602,0.00016918855696872954,8.092757717548042e-05,0.0009195030270039649,2.4849066497880004,0.00016918855696872954,160.0,0.0,0.0,0.0,0.0032481188951722206,0.02040074514971148,4.941642422609304,0.00024275058480822704
